,0,1
745,Sarcina,0.027361033
746,Prevotella salivae,0.026391802
747,Roseburia faecis,0.024250736
748,Gardnerella vaginalis,0.021781027
749,Schlegelella,0.021093283
750,Gordonibacter,0.02045991
751,Erysipelatoclostridium,0.0196858
752,Romboutsia,0.018911231
753,Barnesiellaceae,0.018668223
754,Lactobacillus coleohominis,0.01765302
755,Achromobacter,0.017126285
756,Intestinibacter,0.01697006
757,Lachnobacterium,0.016921775
758,Negativicutes,0.016763335
759,Bergeyella,0.01642153
760,[Clostridium] leptum,0.014667607
761,Holdemanella biformis,0.014470166
762,Weissella,0.013469377
763,Bifidobacterium longum,0.012629396
764,Alistipes shahii,0.011904096
765,Brevibacillus,0.0110727325
766,Hydrogenophaga,0.010946694
767,Ralstonia,0.010686316
768,Sphingomonas azotifigens,0.010093247
769,Cutibacterium acnes,0.009938081
770,Stomatobaculum,0.009849535
771,Brevibacterium,0.009416647
772,Actinomycetales,0.009038412
773,Parabacteroides merdae,0.008847905
774,Erysipelotrichales,0.008780748
775,Raoultella,0.007918903
776,Erysipelotrichia,0.0073990407
777,Coprococcus eutactus,0.00692217
778,Candida,0.00676537
779,Hallella,0.0066463435
780,Holdemanella,0.0064389915
781,Helicobacteraceae,0.0062675094
782,Marvinbryantia,0.006178254
783,Veillonella dispar,0.0059069013
784,Streptococcus parasanguinis,0.0056129443
785,Scardovia,0.0050764172
786,Flavonifractor,0.005045745
787,Limosilactobacillus fermentum,0.004005625
788,Verrucomicrobia,0.0037496565
789,Streptococcus mutans,0.0034446467
790,Finegoldia,0.00335422
791,Abiotrophia,0.0032258234
792,Pediococcus,0.0029237417
793,Pyramidobacter,0.002515993
794,Candidatus Saccharibacteria,0.0023164663
795,Burkholderia,0.0019396942
796,Chlamydia pneumoniae,0.0013012785
797,Allisonella,0.001030094
798,Methylobacteriaceae,0.00069387245
799,Rothia mucilaginosa,0.00045146982
800,Comamonadaceae,0.00030489522
801,Streptococcus mitis,0.00014752166
802,Aspergillus sydowii,0.0
803,Basidiomycota,0.0
804,Anaeroplasmataceae,0.0
805,Acinetobacter lwoffii,0.0
806,Bifidobacteriales,0.0
807,Bifidobacteriaceae,0.0
808,Acinetobacter johnsonii,0.0
809,Betaproteobacteria,0.0
810,Anaeroplasmatales,0.0
811,Anaerorhabdus,0.0
812,Aspergillus versicolor,0.0
813,Acinetobacter baumannii,0.0
814,Acidovorax,0.0
815,Bacteroidia,0.0
816,Bacteroidetes,0.0
817,Vibrionales,0.0
818,Anaerostipes,0.0
819,Anaerotruncus,0.0
820,Coriobacteriaceae,0.0
821,Clostridium hylemonae,0.0
822,Acinetobacter,0.0
823,Turicibacter,0.0
824,Acinetobacter schindleri,0.0
825,Atopobium minutum,0.0
826,Bifidobacterium,0.0
827,Bifidobacterium adolescentis,0.0
828,Bilophila,0.0
829,Bifidobacterium thermacidophilum,0.0
830,Bifidobacterium sp.,0.0
831,Bifidobacterium scardovii,0.0
832,Clostridiaceae,0.0
833,Clostridiales,0.0
834,Coriobacteriales,0.0
835,Bifidobacterium longum subsp. longum,0.0
836,Actinobacteria,0.0
837,Bifidobacterium dentium,0.0
838,Atopobium,0.0
839,Actinobacillus,0.0
840,Acremonium chrysogenum,0.0
841,Acremonium,0.0
842,Bifidobacterium breve,0.0
843,Clostridiales bacterium,0.0
844,Bifidobacterium animalis,0.0
845,Clostridioides difficile,0.0
846,Clostridium,0.0
847,Acinetobacter sp.,0.0
848,Vibrionaceae,0.0
849,Clostridium perfringens,0.0
850,Trichococcus,0.0
851,Aspergillus rambellii,0.0
852,Bacteroides fragilis,0.0
853,Treponema,0.0
854,Xanthomonadaceae,0.0
855,Aphanothecaceae,0.0
856,Azospira,0.0
857,Bacteroides finegoldii,0.0
858,Acholeplasmataceae,0.0
859,Bacteroides eggerthii,0.0
860,Bacteroides caccae,0.0
861,Coprococcus,0.0
862,Bacteroides,0.0
863,Bacteroidales,0.0
864,Bacteroidaceae,0.0
865,Arthrobotrys oligospora,0.0
866,Wautersiella,0.0
867,Bacillus,0.0
868,Bacilli,0.0
869,Acetanaerobacterium,0.0
870,Aspergillus flavus,0.0
871,Aspergillus ochraceoroseus,0.0
872,Bacillales,0.0
873,Bacillaceae,0.0
874,Anoxybacillus kestanbolensis,0.0
875,Coprobacillus,0.0
876,Bacteroides uniformis,0.0
877,Treponema denticola,0.0
878,Xanthomonadales,0.0
879,Treponema sp. oral taxon 250,0.0
880,Bilophila wadsworthia,0.0
881,Anaerovorax,0.0
882,Victivallaceae,0.0
883,Treponema socranskii,0.0
884,Acidobacteria,0.0
885,Colletotrichum higginsianum,0.0
886,Collinsella,0.0
887,Bacteroides sp.,0.0
888,Collinsella aerofaciens,0.0
889,Azohydromonas,0.0
890,Victivallales,0.0
891,Anoxybacillus,0.0
892,Bacteroides intestinalis,0.0
893,Treponema lecithinolyticum,0.0
894,Acidaminococcus,0.0
895,Comamonas,0.0
896,Acidaminococcaceae,0.0
897,Congregibacter,0.0
898,Victivallis,0.0
899,Clostridia,0.0
900,Cloacibacillus,0.0
901,Blautia,0.0
902,Campylobacter sp. oral taxon 044,0.0
903,Catenibacterium,0.0
904,[Clostridium] symbiosum,0.0
905,Catonella,0.0
906,Alistipes putredinis,0.0
907,Veillonella parvula,0.0
908,Campylobacteraceae,0.0
909,Caulobacter,0.0
910,Caulobacteraceae,0.0
911,Caulobacterales,0.0
912,Campylobacter ureolyticus,0.0
913,Aeromonadales,0.0
914,[Ruminococcus] gnavus,0.0
915,Campylobacter showae,0.0
916,Aeromonadaceae,0.0
917,Aerococcus,0.0
918,Aerococcaceae,0.0
919,Campylobacter rectus,0.0
920,Centipeda periodontii,0.0
921,Adlercreutzia,0.0
922,Veillonella,0.0
923,Campylobacter gracilis,0.0
924,Campylobacter curvus,0.0
925,Aeromonas,0.0
926,Carnobacterium,0.0
927,Blautia coccoides,0.0
928,Aggregatibacter,0.0
929,Candidatus Regiella,0.0
930,Aggregatibacter segnis,0.0
931,Candidatus Portiera aleyrodidarum,0.0
932,Candidatus Portiera,0.0
933,Candidatus Midichloriaceae,0.0
934,Candidatus Tremblaya,0.0
935,Aggregatibacter aphrophilus,0.0
936,Akkermansia,0.0
937,Candidatus Koribacter,0.0
938,Akkermansia muciniphila,0.0
939,Veillonella rogosae,0.0
940,Carnobacteriaceae,0.0
941,Candidatus Blochmannia,0.0
942,Alcaligenaceae,0.0
943,[Eubacterium] rectale,0.0
944,Alistipes,0.0
945,Campylobacterales,0.0
946,Capnocytophaga sputigena,0.0
947,Cardiobacteriaceae,0.0
948,Cardiobacteriales,0.0
949,Cardiobacterium,0.0
950,[Eubacterium] yurii,0.0
951,Campylobacter concisus,0.0
952,Cetobacterium,0.0
953,Cetobacterium somerae,0.0
954,Citrobacter,0.0
955,Anaerococcus,0.0
956,Chryseobacterium,0.0
957,Bradyrhizobiaceae,0.0
958,Brachyspiraceae,0.0
959,Veillonellaceae,0.0
960,Bombiscardovia,0.0
961,Actinomyces radicidentis,0.0
962,Anaerofustis,0.0
963,Blumeria graminis,0.0
964,Anaeroglobus,0.0
965,Citrobacter farmeri,0.0
966,Chaetomiaceae,0.0
967,Anaerolineae,0.0
968,Verrucomicrobiaceae,0.0
969,Blautia producta,0.0
970,Blautia obeum,0.0
971,Verrucomicrobiae,0.0
972,Anaeroplasma,0.0
973,Verrucomicrobiales,0.0
974,Actinomyces,0.0
975,candidate division SR1,0.0
976,Candidatus Regiella insecticola,0.0
977,Brevundimonas,0.0
978,Christensenellaceae,0.0
979,Anaerobutyricum hallii,0.0
980,Alteromonadales,0.0
981,Campylobacter,0.0
982,Chaetomium globosum,0.0
983,Calditrichaceae,0.0
984,Actinomycetaceae,0.0
985,Butyricimonas,0.0
986,Allobaculum,0.0
987,Chitinophagaceae,0.0
988,Butyricicoccus,0.0
989,Buttiauxella,0.0
990,Actinomyces viscosus,0.0
991,Burkholderiales,0.0
992,Alloprevotella,0.0
993,Alloprevotella tannerae,0.0
994,Alloscardovia omnicolens,0.0
995,Alphaproteobacteria,0.0
996,Burkholderiaceae,0.0
997,Bulleidia,0.0
998,Alteromonadaceae,0.0
999,Buchnera,0.0
1000,[Ruminococcus] torques,0.0
1001,Christensenella,0.0
1002,Asteroleplasma,0.0
1003,Saprospiria,0.0
1004,Coriobacteriia,0.0
1005,Parabacteroides gordonii,0.0
1006,Parabacteroides distasonis,0.0
1007,Parabacteroides,0.0
1008,Pantoea,0.0
1009,Sphingobacteriales,0.0
1010,Sphingobacteriia,0.0
1011,Paeniclostridium,0.0
1012,Paenibacillus,0.0
1013,Paenibacillaceae,0.0
1014,Oxalobacteraceae,0.0
1015,Oxalobacter,0.0
1016,Sphingobacterium,0.0
1017,Oscillospira,0.0
1018,Oscillibacter,0.0
1019,Sphingobium,0.0
1020,Oribacterium parvum,0.0
1021,Oribacterium,0.0
1022,Sphingomonadaceae,0.0
1023,Ophiostoma piceae,0.0
1024,Olsenella uli,0.0
1025,Sphingomonadales,0.0
1026,Olsenella profusa,0.0
1027,Sphingobacteriaceae,0.0
1028,Paracoccus,0.0
1029,Corynebacteriaceae,0.0
1030,Paraprevotella,0.0
1031,Phascolarctobacterium succinatutens,0.0
1032,Phascolarctobacterium,0.0
1033,Phaeobacter,0.0
1034,Peptostreptococcus stomatis,0.0
1035,Peptostreptococcus anaerobius,0.0
1036,Peptostreptococcus,0.0
1037,Peptostreptococcaceae,0.0
1038,Peptoniphilus,0.0
1039,Peptoniphilaceae,0.0
1040,Solobacterium,0.0
1041,Peptococcus,0.0
1042,Peptococcaceae,0.0
1043,Peptacetobacter hiranonis,0.0
1044,Solobacterium moorei,0.0
1045,Pedobacter,0.0
1046,Pasteurellales,0.0
1047,Pasteurellaceae,0.0
1048,Parvimonas micra,0.0
1049,Parvimonas,0.0
1050,Parasutterella,0.0
1051,Parastagonospora nodorum,0.0
1052,Olsenella,0.0
1053,Sphingomonas,0.0
1054,Odoribacteraceae,0.0
1055,Odoribacter,0.0
1056,Moniliophthora,0.0
1057,Mollicutes,0.0
1058,Mogibacterium timidum,0.0
1059,Staphylococcaceae,0.0
1060,Mogibacterium,0.0
1061,Staphylococcus,0.0
1062,Mobiluncus,0.0
1063,Mitsuokella,0.0
1064,Micrococcus luteus,0.0
1065,Micrococcus,0.0
1066,Micrococcaceae,0.0
1067,Staphylococcus sciuri,0.0
1068,Microbacterium,0.0
1069,Stenotrophomonas,0.0
1070,Stenotrophomonas acidaminiphila,0.0
1071,Sterigmatomyces elviae,0.0
1072,Methylophaga,0.0
1073,Methylobacterium,0.0
1074,Methanobrevibacter,0.0
1075,Methanobacteriales,0.0
1076,Metarhizium rileyi,0.0
1077,Moniliophthora perniciosa,0.0
1078,Moraxella,0.0
1079,Moraxellaceae,0.0
1080,Neisseriaceae,0.0
1081,Ochrobactrum,0.0
1082,Oceanospirillales,0.0
1083,Spirochaetaceae,0.0
1084,Nosema apis,0.0
1085,Spirochaetales,0.0
1086,Nevskia,0.0
1087,Neurospora crassa,0.0
1088,Nesterenkonia,0.0
1089,Neisseriales,0.0
1090,Spirochaetes,0.0
1091,Morganella,0.0
1092,Neisseria oralis,0.0
1093,Spirochaetia,0.0
1094,Spiroplasmataceae,0.0
1095,Neisseria,0.0
1096,Negativibacillus,0.0
1097,Myxococcales,0.0
1098,Muribaculaceae,0.0
1099,Moryella,0.0
1100,Morganella morganii,0.0
1101,Phocaeicola plebeius,0.0
1102,Phocaeicola vulgatus,0.0
1103,Solanum melongena,0.0
1104,Pseudogymnoascus sp. VKM F-4518 (FW-2643),0.0
1105,Rikenellaceae,0.0
1106,Rikenella,0.0
1107,Rickettsiales,0.0
1108,Rhodotorula sp. JG-1b,0.0
1109,Rhodotorula graminis,0.0
1110,Rhodotorula,0.0
1111,Rhodococcus,0.0
1112,Rhodobacterales,0.0
1113,Rhodobacteraceae,0.0
1114,Rhodanobacter,0.0
1115,Rhizobium,0.0
1116,Rhizobiales,0.0
1117,Rhizobiaceae,0.0
1118,Rahnella,0.0
1119,Punctularia strigosozonata,0.0
1120,Schwartzia,0.0
1121,Psychrobacter,0.0
1122,Pseudomonas stutzeri,0.0
1123,Pseudomonas,0.0
1124,Pseudomonadales,0.0
1125,Pseudomonadaceae,0.0
1126,Robinsoniella peoriensis,0.0
1127,Roseburia,0.0
1128,Roseburia intestinalis,0.0
1129,Ruminococcus bromii,0.0
1130,Salmonella enterica,0.0
1131,Salmonella,0.0
1132,Saccharomycetes,0.0
1133,Schaalia cardiffensis,0.0
1134,Saccharomyces cerevisiae,0.0
1135,Schaalia odontolytica,0.0
1136,SR1 bacterium oral taxon 874,0.0
1137,Ruminococcus flavefaciens,0.0
1138,Ruminococcus callidus,0.0
1139,Schlegelella aquatica,0.0
1140,Rothia,0.0
1141,Ruminococcus albus,0.0
1142,Ruminococcus,0.0
1143,Ruminococcaceae,0.0
1144,Ruminiclostridium,0.0
1145,Rubrobacteria,0.0
1146,Rubrobacterales,0.0
1147,Rubrobacteraceae,0.0
1148,Rubrobacter,0.0
1149,Rothia aeria,0.0
1150,Pseudogymnoascus sp. VKM F-4520 (FW-2644),0.0
1151,Pseudoflavonifractor capillosus,0.0
1152,Pirellulaceae,0.0
1153,Pseudoflavonifractor,0.0
1154,Serratia marcescens,0.0
1155,Prevotella,0.0
1156,Shewanella,0.0
1157,Porphyromonas uenonis,0.0
1158,Porphyromonas endodontalis,0.0
1159,Shewanellaceae,0.0
1160,Porphyromonas asaccharolytica,0.0
1161,Porphyromonas,0.0
1162,Porphyromonadaceae,0.0
1163,Pontibacter,0.0
1164,Pneumocystis murina,0.0
1165,Skermanella,0.0
1166,Pneumocystidomycetes,0.0
1167,Plesiomonas shigelloides,0.0
1168,Plesiomonas,0.0
1169,Slackia,0.0
1170,Slackia exigua,0.0
1171,Planctomyces,0.0
1172,Pisolithus,0.0
1173,Pisolithaceae,0.0
1174,Piscirickettsiaceae,0.0
1175,Prevotella buccae,0.0
1176,Prevotella buccalis,0.0
1177,Prevotella copri,0.0
1178,Propionibacteriaceae,0.0
1179,Pseudobutyrivibrio ruminis,0.0
1180,Pseudeurotiaceae,0.0
1181,Selenomonas,0.0
1182,Providencia,0.0
1183,Proteus,0.0
1184,Proteobacteria,0.0
1185,Selenomonas noxia,0.0
1186,Propionibacterium,0.0
1187,Propionibacteriales,0.0
1188,Prevotellaceae,0.0
1189,Prevotella denticola,0.0
1190,Selenomonas sputigena,0.0
1191,Prevotella sp. oral taxon 304,0.0
1192,Prevotella sp. oral taxon 300,0.0
1193,Prevotella oris,0.0
1194,Prevotella nigrescens,0.0
1195,Prevotella nanceiensis,0.0
1196,Prevotella melaninogenica,0.0
1197,Prevotella intermedia,0.0
1198,Serratia,0.0
1199,Metarhizium acridum,0.0
1200,Megasphaera,0.0
1201,Megamonas hypermegale,0.0
1202,Tenericutes,0.0
1203,Synergistaceae,0.0
1204,Synergistales,0.0
1205,Faecalibacterium prausnitzii,0.0
1206,Faecalibacterium,0.0
1207,Synergistes,0.0
1208,Exophiala mesophila,0.0
1209,Synergistetes,0.0
1210,Eubacterium ventriosum,0.0
1211,Synergistia,0.0
1212,Talaromyces islandicus,0.0
1213,Eubacterium hallii CAG:12,0.0
1214,Eubacterium,0.0
1215,Eubacteriaceae,0.0
1216,Tannerella,0.0
1217,Escherichia,0.0
1218,Erythrobacteraceae,0.0
1219,Erysiphe necator,0.0
1220,Erysiphaceae,0.0
1221,Erysipelotrichaceae,0.0
1222,Erwinia,0.0
1223,Epsilonproteobacteria,0.0
1224,Fastidiosipila,0.0
1225,Filifactor,0.0
1226,Filifactor alocis,0.0
1227,Fusicatenibacter,0.0
1228,Fusobacterium nucleatum,0.0
1229,Fusobacterium necrophorum,0.0
1230,Fusobacterium naviforme,0.0
1231,Fusobacterium gonidiaformans,0.0
1232,Fusobacterium,0.0
1233,Fusobacteriia,0.0
1234,Fusobacteriales,0.0
1235,Fusobacteriaceae,0.0
1236,Fusobacteria,0.0
1237,Fretibacterium fastidiosum,0.0
1238,Sutterella,0.0
1239,Fretibacterium,0.0
1240,Succinivibrio,0.0
1241,Flavobacterium,0.0
1242,Flavobacteriia,0.0
1243,Flavobacteriales,0.0
1244,Flavobacteriaceae,0.0
1245,Firmicutes,0.0
1246,Succinivibrionaceae,0.0
1247,Sulfurimonas,0.0
1248,Tannerella forsythia,0.0
1249,Tepidimonas,0.0
1250,Fusobacterium nucleatum subsp. nucleatum,0.0
1251,Enterococcus saccharolyticus,0.0
1252,Desulfovibrionales,0.0
1253,Desulfovibrionaceae,0.0
1254,Desulfovibrio vietnamensis,0.0
1255,Desulfovibrio longreachensis,0.0
1256,Desulfovibrio,0.0
1257,Desulfococcus,0.0
1258,Thiotrichales,0.0
1259,Desulfobacterales,0.0
1260,Deltaproteobacteria,0.0
1261,Delftia,0.0
1262,Deinococcus-Thermus,0.0
1263,Tissierellaceae,0.0
1264,Deinococci,0.0
1265,Deinococcales,0.0
1266,Dehalobacterium,0.0
1267,Deferribacteraceae,0.0
1268,Debaryomyces fabryi,0.0
1269,Cyanobacteria,0.0
1270,Cronobacter,0.0
1271,Corynebacterium durum,0.0
1272,Corynebacterium,0.0
1273,Devosia,0.0
1274,Dialister,0.0
1275,Dialister invisus,0.0
1276,Thermodesulfobiaceae,0.0
1277,Enterococcus faecalis,0.0
1278,Enterococcus,0.0
1279,Enterococcaceae,0.0
1280,Enterobacteriaceae,0.0
1281,Enterobacterales,0.0
1282,Enterobacter,0.0
1283,Thermoanaerobacterales Family IV. Incertae Sedis,0.0
1284,Enhydrobacter,0.0
1285,Eikenella,0.0
1286,Eggerthella lenta,0.0
1287,Dialister pneumosintes,0.0
1288,Eggerthella,0.0
1289,Thielaviopsis,0.0
1290,Dorea longicatena,0.0
1291,Dorea formicigenerans,0.0
1292,Dorea,0.0
1293,Thielaviopsis punctulata,0.0
1294,Dietzia,0.0
1295,Diaporthe ampelina,0.0
1296,Diaphorobacter,0.0
1297,Saprospirales,0.0
1298,Fusobacterium nucleatum subsp. polymorphum,0.0
1299,Megamonas,0.0
1300,Lachnoclostridium,0.0
1301,Lautropia,0.0
1302,Lancefieldella rimae,0.0
1303,Lancefieldella parvula,0.0
1304,Streptococcus lutetiensis,0.0
1305,Lactococcus,0.0
1306,Lactobacillus sp.,0.0
1307,Lactobacillus sanfranciscensis,0.0
1308,Lactobacillus salivarius,0.0
1309,Lactobacillus ruminis,0.0
1310,Lactobacillus reuteri,0.0
1311,Lactobacillus mucosae,0.0
1312,Lactobacillus johnsonii,0.0
1313,Lactobacillus iners,0.0
1314,Lactobacillus brevis,0.0
1315,Lactobacillus,0.0
1316,Lactobacillales,0.0
1317,Lactobacillaceae,0.0
1318,Lachnospiraceae,0.0
1319,Lachnospira pectinoschiza,0.0
1320,Lachnospira multipara,0.0
1321,Lachnospira eligens,0.0
1322,Lentisphaerae,0.0
1323,Lentisphaeria,0.0
1324,Leptothrix,0.0
1325,Streptococcus alactolyticus,0.0
1326,Massilia,0.0
1327,Streptococcaceae,0.0
1328,Marasmiaceae,0.0
1329,Malasseziomycetes,0.0
1330,Malasseziaceae,0.0
1331,Streptococcus,0.0
1332,Malassezia globosa,0.0
1333,Malassezia,0.0
1334,Macrophomina phaseolina,0.0
1335,Listeria monocytogenes,0.0
1336,Leptotrichia,0.0
1337,Lipomycetaceae,0.0
1338,Lipomyces starkeyi,0.0
1339,Limnohabitans,0.0
1340,Leuconostocaceae,0.0
1341,Leuconostoc,0.0
1342,Leptotrichiaceae,0.0
1343,Streptococcus anginosus,0.0
1344,Leptotrichia hofstadii,0.0
1345,Leptotrichia buccalis,0.0
1346,Lachnospira,0.0
1347,Lachnobacterium bovis,0.0
1348,Fusobacterium nucleatum subsp. vincentii,0.0
1349,Lachnoanaerobaculum umeaense,0.0
1350,Haemophilus influenzae,0.0
1351,Haemophilus,0.0
1352,Subdoligranulum,0.0
1353,Grosmannia clavigera,0.0
1354,Granulicatella elegans,0.0
1355,Granulicatella adiacens,0.0
1356,Granulicatella,0.0
1357,Geobacteraceae,0.0
1358,Geobacter,0.0
1359,Geobacillus,0.0
1360,Gemmiger formicilis,0.0
1361,Gemella sanguinis,0.0
1362,Gemella morbillorum,0.0
1363,Gemella,0.0
1364,Gardnerella,0.0
1365,Gammaproteobacteria,0.0
1366,Succiniclasticum,0.0
1367,Fusobacterium varium,0.0
1368,Fusobacterium sp. oral taxon 203,0.0
1369,Fusobacterium periodonticum,0.0
1370,Fusobacterium perfoetens,0.0
1371,Haemophilus parainfluenzae,0.0
1372,Halomonadaceae,0.0
1373,Halomonas,0.0
1374,Kalmanozyma brasiliensis,0.0
1375,Lachnoanaerobaculum orale,0.0
1376,Lachnoanaerobaculum,0.0
1377,Kwoniella mangrovensis,0.0
1378,Kwoniella heveanensis,0.0
1379,Kocuria,0.0
1380,Klebsiella pneumoniae,0.0
1381,Klebsiella oxytoca,0.0
1382,Klebsiella,0.0
1383,Kingella,0.0
1384,Janthinobacterium,0.0
1385,Hanseniaspora valbyensis,0.0
1386,Intestinimonas,0.0
1387,Hyphomicrobiaceae,0.0
1388,Streptococcus salivarius,0.0
1389,Streptococcus sanguinis,0.0
1390,Hungatella,0.0
1391,Howardella,0.0
1392,Streptococcus sp. oral taxon 058,0.0
1393,Holdemania,0.0
1394,Helicobacter,0.0
1395,Fusobacterium nucleatum subsp. animalis,0.0
