,0,1
753,Enhydrobacter,0.085012674
754,Rhodobacteraceae,0.07859443
755,Lactobacillus reuteri,0.07762946
756,Sphingomonas azotifigens,0.0703037
757,Pedobacter,0.06303989
758,Brevibacillus,0.06252446
759,Micrococcus,0.062391635
760,Corynebacteriales,0.057086233
761,Parvimonas,0.05551177
762,Lachnoanaerobaculum orale,0.055211816
763,Filifactor,0.05517657
764,Bifidobacterium bifidum,0.051850878
765,Pantoea,0.045179505
766,Bilophila wadsworthia,0.04228324
767,Propionibacteriaceae,0.039013386
768,Alloprevotella tannerae,0.037933365
769,Schwartzia,0.03772938
770,Corynebacteriaceae,0.034533437
771,Chlamydia pneumoniae,0.033636957
772,Fusobacterium periodonticum,0.03363414
773,Bacillaceae,0.03185737
774,Halomonadaceae,0.031435914
775,Negativicutes,0.030991303
776,Sphingobacteriia,0.030855749
777,Prevotella nigrescens,0.03026054
778,Bacteroides finegoldii,0.030143091
779,Acidobacteria,0.03011641
780,Allisonella,0.02773319
781,Leptotrichiaceae,0.027681693
782,Moraxella,0.026960433
783,Microbacterium,0.026754903
784,Treponema,0.024655787
785,Pyramidobacter,0.023935147
786,Bradyrhizobium,0.022206165
787,Fusobacterium varium,0.021985782
788,Granulicatella adiacens,0.021830646
789,Synergistetes,0.020681772
790,Porphyromonas endodontalis,0.01598856
791,Ochrobactrum,0.0114633255
792,Tissierellaceae,0.010994166
793,Streptococcus sp.,0.009587847
794,Halomonas,0.009403476
795,Enterobacter,0.009063177
796,Methylobacteriaceae,0.009014438
797,Raoultella,0.00874321
798,Leptotrichia,0.008232824
799,Comamonas,0.007996774
800,Barnesiella,0.0077095022
801,Synergistaceae,0.0074936175
802,Prevotella nanceiensis,0.0067299223
803,Streptococcus parasanguinis,0.00601879
804,Methylobacterium,0.0059376545
805,Parasutterella,0.005701134
806,Atopobium,0.004127677
807,Massilia,0.0037744893
808,Oceanospirillales,0.003681373
809,Epsilonproteobacteria,0.0002574519
810,Clostridium sporosphaeroides,0.0
811,Thermus,0.0
812,Clostridium sp. SY8519,0.0
813,Cloacibacillus,0.0
814,Candidatus Saccharibacteria,0.0
815,Subdoligranulum,0.0
816,Christensenella,0.0
817,Thermaerobacter,0.0
818,Clostridium butyricum,0.0
819,Clostridiales Family XIII. Incertae Sedis,0.0
820,Sutterellaceae,0.0
821,Caulobacter,0.0
822,Caulobacteraceae,0.0
823,Chryseobacterium,0.0
824,Tenericutes,0.0
825,Clostridium celatum,0.0
826,Subdoligranulum variabile,0.0
827,Clostridium baratii,0.0
828,Clostridium sp. M62/1,0.0
829,Cetobacterium,0.0
830,Clostridium aminophilum,0.0
831,Clostridium,0.0
832,Christensenellaceae,0.0
833,Christensenella minuta,0.0
834,Synergistes,0.0
835,Chloroflexi,0.0
836,Clostridioides difficile,0.0
837,Catenibacterium,0.0
838,Tepidimonas,0.0
839,Citrobacter,0.0
840,Clostridiales,0.0
841,Clostridium sp. L2-50,0.0
842,Clostridium sp. ATCC 29733,0.0
843,Capnocytophaga,0.0
844,Clostridium sp. 7_2_43FAA,0.0
845,Clostridium sp.,0.0
846,Clostridium phoceensis,0.0
847,Clostridia,0.0
848,Sutterella,0.0
849,Clostridium perfringens,0.0
850,Clostridium methylpentosum,0.0
851,Clostridium innocuum,0.0
852,Subdoligranulum sp. 4_3_54A2FAA,0.0
853,Terrisporobacter glycolicus,0.0
854,Clostridium disporicum,0.0
855,Cardiobacterium,0.0
856,Carnobacteriaceae,0.0
857,Clostridium dakarense,0.0
858,Clostridiaceae,0.0
859,Bacteroides sp. 3_1_40A,0.0
860,Trabulsiella,0.0
861,Alistipes finegoldii,0.0
862,Anaerostipes,0.0
863,Xanthomonadaceae,0.0
864,Anaeroplasmataceae,0.0
865,Anaeromassilibacillus senegalensis,0.0
866,Xylariales,0.0
867,Anaerofustis,0.0
868,Anaerococcus,0.0
869,Anaerobutyricum hallii,0.0
870,Amedibacillus dolichus,0.0
871,[Bacteroides] pectinophilus,0.0
872,Alteromonadales,0.0
873,Alphaproteobacteria,0.0
874,[Candida] glabrata,0.0
875,Alistipes shahii,0.0
876,Alistipes putredinis,0.0
877,Alistipes onderdonkii,0.0
878,Alistipes obesi,0.0
879,Anaerostipes caccae,0.0
880,Anaerotignum lactatifermentans,0.0
881,Anaerotruncus,0.0
882,Asteroleplasma,0.0
883,Bacillus,0.0
884,Bacilli,0.0
885,Bacillales,0.0
886,Verrucomicrobiales,0.0
887,Vibrio,0.0
888,Vibrionaceae,0.0
889,Atopobiaceae,0.0
890,Vibrionales,0.0
891,Anaerotruncus colihominis,0.0
892,Victivallis,0.0
893,Asaccharobacter,0.0
894,Arthrobacter,0.0
895,Aquabacterium,0.0
896,Weissella viridescens,0.0
897,Anaerovorax,0.0
898,Anaerotruncus sp. G3(2012),0.0
899,Alistipes indistinctus,0.0
900,Alistipes,0.0
901,Tremellales,0.0
902,[Clostridium] leptum,0.0
903,[Ruminococcus] gnavus,0.0
904,Actinobacteria,0.0
905,Actinobacillus porcinus,0.0
906,Actinobacillus,0.0
907,[Ruminococcus] lactaris,0.0
908,Acremonium,0.0
909,[Ruminococcus] torques,0.0
910,candidate division SR1,0.0
911,Acinetobacter lwoffii,0.0
912,Acinetobacter,0.0
913,Acidovorax,0.0
914,Acidaminococcus,0.0
915,Acidaminococcaceae,0.0
916,Achromobacter,0.0
917,Acetivibrio ethanolgignens,0.0
918,Acetivibrio,0.0
919,Abiotrophia defectiva,0.0
920,Actinomyces,0.0
921,[Eubacterium] siraeum,0.0
922,Actinomycetaceae,0.0
923,Agathobaculum desmolans,0.0
924,Alicyclobacillus,0.0
925,Alcaligenaceae,0.0
926,Akkermansia muciniphila,0.0
927,Akkermansia,0.0
928,[Eubacterium] cellulosolvens,0.0
929,Aggregatibacter segnis,0.0
930,Aggregatibacter,0.0
931,Agaricomycetes,0.0
932,Actinomycetales,0.0
933,Agaricales,0.0
934,Aeromonas,0.0
935,Aeromonadaceae,0.0
936,Aerococcaceae,0.0
937,Adlercreutzia equolifaciens,0.0
938,Adlercreutzia,0.0
939,[Eubacterium] rectale,0.0
940,Bacillus coagulans,0.0
941,Bacillus megaterium,0.0
942,Verrucomicrobiae,0.0
943,Bacteroidaceae,0.0
944,Bulleribasidiaceae,0.0
945,Trichosporonales,0.0
946,Brevundimonas,0.0
947,Turicibacter,0.0
948,Brachyspira,0.0
949,Turicibacter sanguinis,0.0
950,Turicibacter sp.,0.0
951,Blautia sp. KLE 1732,0.0
952,Veillonella,0.0
953,Blautia producta,0.0
954,Blautia obeum,0.0
955,Blautia luti,0.0
956,Veillonella atypica,0.0
957,Blautia faecis,0.0
958,Blautia coccoides,0.0
959,Blautia,0.0
960,Veillonella dispar,0.0
961,Burkholderia,0.0
962,Burkholderiaceae,0.0
963,Burkholderiales,0.0
964,Campylobacter rectus,0.0
965,Candida tropicalis,0.0
966,Candida albicans,0.0
967,Candida,0.0
968,Campylobacterales,0.0
969,Campylobacteraceae,0.0
970,Campylobacter ureolyticus,0.0
971,Treponema denticola,0.0
972,Campylobacter gracilis,0.0
973,Trichosporonaceae,0.0
974,Campylobacter,0.0
975,Trichosporon,0.0
976,Butyrivibrio crossotus,0.0
977,Butyrivibrio,0.0
978,Butyricimonas,0.0
979,Butyricicoccus pullicaecorum,0.0
980,Butyricicoccus,0.0
981,Bilophila,0.0
982,Veillonella parvula,0.0
983,Bifidobacterium scardovii,0.0
984,Bacteroides galacturonicus,0.0
985,Bacteroides uniformis,0.0
986,Collinsella aerofaciens,0.0
987,Bacteroides sp.,0.0
988,Verrucomicrobiaceae,0.0
989,Bacteroides pyogenes,0.0
990,Bacteroides ovatus,0.0
991,Bacteroides helcogenes,0.0
992,Bacteroides fragilis,0.0
993,Bacteroidetes,0.0
994,Bacteroides eggerthii,0.0
995,Bacteroides clarus,0.0
996,Bacteroides cellulosilyticus,0.0
997,Bacteroides caccae,0.0
998,Bacteroides acidifaciens,0.0
999,Bacteroides,0.0
1000,Bacteroidales,0.0
1001,Bacteroides zoogleoformans,0.0
1002,Bacteroidia,0.0
1003,Bifidobacterium pseudocatenulatum,0.0
1004,Bifidobacterium,0.0
1005,Bifidobacterium longum,0.0
1006,Bifidobacterium dentium,0.0
1007,Bifidobacterium catenulatum subsp. kashiwanohense,0.0
1008,Bifidobacterium catenulatum,0.0
1009,Bifidobacterium breve,0.0
1010,Bifidobacterium angulatum,0.0
1011,Bifidobacterium adolescentis,0.0
1012,Bifidobacteriales,0.0
1013,Verrucomicrobia,0.0
1014,Bifidobacteriaceae,0.0
1015,Betaproteobacteria,0.0
1016,Veillonella sp. oral taxon 158,0.0
1017,Basidiomycota,0.0
1018,Veillonellaceae,0.0
1019,Barnesiellaceae,0.0
1020,Barnesiella intestinihominis,0.0
1021,Collinsella,0.0
1022,Faecalitalea,0.0
1023,Collinsella intestinalis,0.0
1024,Sarcina,0.0
1025,Morganella morganii,0.0
1026,Morganella,0.0
1027,Moraxellaceae,0.0
1028,Saccharomycodaceae,0.0
1029,Monilinia,0.0
1030,Mollicutes,0.0
1031,Mogibacterium,0.0
1032,Saprolegnia,0.0
1033,Mitsuokella,0.0
1034,Micrococcaceae,0.0
1035,Megamonas hypermegale,0.0
1036,Metschnikowiaceae,0.0
1037,Scardovia,0.0
1038,Methylotenera,0.0
1039,Schaalia odontolytica,0.0
1040,Methanobrevibacter smithii,0.0
1041,Methanobrevibacter,0.0
1042,Methanobacteriaceae,0.0
1043,Megasphaera micronuciformis,0.0
1044,Megasphaera,0.0
1045,Moryella,0.0
1046,Saccharomycetes,0.0
1047,Muribaculaceae,0.0
1048,Mycobacterium,0.0
1049,Ruminococcus bicirculans,0.0
1050,Ruminococcus bromii,0.0
1051,Nocardioides,0.0
1052,Ruminococcus callidus,0.0
1053,Ruminococcus champanellensis,0.0
1054,Ruminococcus flavefaciens,0.0
1055,Ruminococcus sp.,0.0
1056,Saccharomyces,0.0
1057,Neisseriales,0.0
1058,Neisseriaceae,0.0
1059,Neisseria subflava,0.0
1060,Saccharomyces cerevisiae,0.0
1061,Neisseria mucosa,0.0
1062,Neisseria cinerea,0.0
1063,Neisseria,0.0
1064,Saccharomycetaceae,0.0
1065,Naganishia,0.0
1066,Saccharomycetales,0.0
1067,Saccharomycetales sp.,0.0
1068,Megamonas rupellensis,0.0
1069,Megamonas funiformis,0.0
1070,Lachnospira eligens,0.0
1071,Lacrimispora saccharolytica,0.0
1072,Shigella flexneri,0.0
1073,Shigella sonnei,0.0
1074,Shigella sp. PAMC 28760,0.0
1075,Lactobacillus coleohominis,0.0
1076,Silene,0.0
1077,Lactobacillus,0.0
1078,Lactobacillales,0.0
1079,Lactobacillaceae,0.0
1080,Sinobacteraceae,0.0
1081,Lachnospiraceae bacterium TF01-11,0.0
1082,Megamonas,0.0
1083,Lachnospiraceae bacterium MD335,0.0
1084,Lachnospiraceae bacterium A2,0.0
1085,Slackia,0.0
1086,Lachnospiraceae bacterium 3_1_57FAA_CT1,0.0
1087,Slackia exigua,0.0
1088,Lachnospiraceae bacterium 2_1_46FAA,0.0
1089,Lachnospiraceae bacterium 10-1,0.0
1090,Lachnospiraceae,0.0
1091,Slackia heliotrinireducens,0.0
1092,Lactobacillus ruminis,0.0
1093,Shigella dysenteriae,0.0
1094,Lactobacillus sp.,0.0
1095,Lactococcus,0.0
1096,Sediminibacterium,0.0
1097,Selenomonadaceae,0.0
1098,Malassezia sympodialis,0.0
1099,Malassezia globosa,0.0
1100,Selenomonadales,0.0
1101,Selenomonas,0.0
1102,Lupinus,0.0
1103,Listeria sp.,0.0
1104,Senegalimassilia,0.0
1105,Senegalimassilia anaerobia,0.0
1106,Limosilactobacillus fermentum,0.0
1107,Shewanella,0.0
1108,Limnobacter,0.0
1109,Shigella,0.0
1110,Leptosphaeriaceae,0.0
1111,Leptosphaeria,0.0
1112,Lentisphaerae,0.0
1113,Shigella boydii,0.0
1114,Lautropia,0.0
1115,Odoribacter,0.0
1116,Odoribacteraceae,0.0
1117,Oenococcus oeni,0.0
1118,Pleosporales,0.0
1119,Rhizobium,0.0
1120,Prevotella,0.0
1121,Rhodobacter,0.0
1122,Porphyromonas,0.0
1123,Porphyromonadaceae,0.0
1124,Rhodocyclaceae,0.0
1125,Polaromonas,0.0
1126,Rhodocyclales,0.0
1127,Plesiomonas,0.0
1128,Planococcaceae,0.0
1129,Olsenella,0.0
1130,Rikenellaceae,0.0
1131,Romboutsia,0.0
1132,Pigmentiphaga,0.0
1133,Romboutsia lituseburensis,0.0
1134,Roseburia,0.0
1135,Roseburia faecis,0.0
1136,Photobacterium,0.0
1137,Phocaeicola vulgatus,0.0
1138,Phocaeicola plebeius,0.0
1139,Prevotella bryantii,0.0
1140,Rhizobiales,0.0
1141,Prevotella copri,0.0
1142,Prevotella melaninogenica,0.0
1143,Pseudomonas,0.0
1144,Pseudomonadales,0.0
1145,Pseudomonadaceae,0.0
1146,Pseudoflavonifractor capillosus,0.0
1147,Pseudobutyrivibrio ruminis,0.0
1148,Pseudobutyrivibrio,0.0
1149,Psathyrellaceae,0.0
1150,Psathyrella artemisiae,0.0
1151,Psathyrella,0.0
1152,Proteus,0.0
1153,Proteobacteria,0.0
1154,Psychrobacter,0.0
1155,Psychrobacter pulmonis,0.0
1156,Propionibacterium,0.0
1157,Pucciniomycetes,0.0
1158,Prevotellaceae,0.0
1159,Ralstonia,0.0
1160,Prevotella sp.,0.0
1161,Prevotella salivae,0.0
1162,Phocaeicola coprophilus,0.0
1163,Roseburia hominis,0.0
1164,Roseburia intestinalis,0.0
1165,Parabacteroides,0.0
1166,Paenibacillus,0.0
1167,Ruminiclostridium,0.0
1168,Oxalobacteraceae,0.0
1169,Oxalobacter,0.0
1170,Oscillospiraceae,0.0
1171,Oscillospira,0.0
1172,Oscillibacter valericigenes,0.0
1173,Oscillibacter sp. KLE 1745,0.0
1174,Oscillibacter sp. 1-3,0.0
1175,Oscillibacter ruminantium,0.0
1176,Oscillibacter,0.0
1177,Ruminococcaceae,0.0
1178,Ruminococcaceae bacterium D16,0.0
1179,Oribacterium,0.0
1180,Ruminococcus,0.0
1181,Olsenella uli,0.0
1182,Olsenella sp. oral taxon 809,0.0
1183,Olsenella sp. SIT9,0.0
1184,Ruminococcus albus,0.0
1185,Paludibacter,0.0
1186,Parabacteroides distasonis,0.0
1187,Phascolarctobacterium,0.0
1188,Rothia mucilaginosa,0.0
1189,Roseburia inulinivorans,0.0
1190,Peptostreptococcus anaerobius,0.0
1191,Peptostreptococcus,0.0
1192,Peptostreptococcaceae,0.0
1193,Peptoniphilus,0.0
1194,Roseburia sp.,0.0
1195,Peptococcus,0.0
1196,Peptococcaceae,0.0
1197,Peptoclostridium,0.0
1198,Pelomonas,0.0
1199,Pediococcus,0.0
1200,Paucibacter,0.0
1201,Pasteurellales,0.0
1202,Pasteurellaceae,0.0
1203,Parvimonas micra,0.0
1204,Rothia,0.0
1205,Paraprevotella,0.0
1206,Paracoccus,0.0
1207,Parabacteroides merdae,0.0
1208,Slackia piriformis,0.0
1209,Lachnospira,0.0
1210,Collinsella stercoris,0.0
1211,Enterococcaceae,0.0
1212,Enterorhabdus caecimuris,0.0
1213,Enterorhabdus,0.0
1214,Enterocytozoon bieneusi,0.0
1215,Enterocytozoon,0.0
1216,Enterococcus saccharolyticus,0.0
1217,Enterococcus faecium,0.0
1218,Enterococcus faecalis,0.0
1219,Enterococcus durans,0.0
1220,Enterococcus,0.0
1221,Enterocloster lavalensis,0.0
1222,Eggerthellaceae bacterium AT8,0.0
1223,Enterocloster citroniae,0.0
1224,Enterocloster bolteae,0.0
1225,Enterocloster asparagiformis,0.0
1226,Enterobacteriaceae bacterium,0.0
1227,Enterobacteriaceae,0.0
1228,Enterobacteria phage f1,0.0
1229,Enterobacterales,0.0
1230,Enorma massiliensis,0.0
1231,Enorma,0.0
1232,Enterorhabdus mucosicola,0.0
1233,Entyloma,0.0
1234,Entylomataceae,0.0
1235,Entylomatales,0.0
1236,Streptococcus intermedius,0.0
1237,Eubacterium ramulus,0.0
1238,Eubacterium oxidoreducens,0.0
1239,Streptococcus mitis,0.0
1240,Eubacterium,0.0
1241,Eubacteriaceae,0.0
1242,Escherichia fergusonii,0.0
1243,Escherichia coli,0.0
1244,Escherichia albertii,0.0
1245,Escherichia,0.0
1246,Streptococcus mutans,0.0
1247,Streptococcus oralis,0.0
1248,Erysipelotrichia,0.0
1249,Erysipelotrichales,0.0
1250,Erysipelotrichaceae,0.0
1251,Erysipelatoclostridium ramosum,0.0
1252,Erysipelatoclostridium,0.0
1253,Erwinia,0.0
1254,Epulopiscium,0.0
1255,Eikenella,0.0
1256,Eggerthella sp. YY7918,0.0
1257,Lachnobacterium,0.0
1258,Coriobacteriaceae,0.0
1259,Cutibacterium acnes,0.0
1260,Streptococcus sp. oral clone DP009,0.0
1261,Corynebacterium,0.0
1262,Cortinariaceae,0.0
1263,Coriobacterium glomerans,0.0
1264,Coriobacterium,0.0
1265,Coriobacteriia,0.0
1266,Coriobacteriales,0.0
1267,Coriobacteriaceae bacterium 68-1-3,0.0
1268,Coprococcus eutactus,0.0
1269,Eggerthella lenta,0.0
1270,Coprococcus comes,0.0
1271,Coprococcus,0.0
1272,Streptomyces,0.0
1273,Coprobacillus sp.,0.0
1274,Coprobacillus,0.0
1275,Streptomyces sp. SBT349,0.0
1276,Streptophyta,0.0
1277,Comamonadaceae,0.0
1278,Collinsella tanakaei,0.0
1279,Cyanobacteria,0.0
1280,Cystofilobasidiaceae,0.0
1281,Cystofilobasidiales,0.0
1282,Streptococcus sp. VT 162,0.0
1283,Eggerthella,0.0
1284,Dorea longicatena,0.0
1285,Dorea formicigenerans,0.0
1286,Dorea,0.0
1287,Dioszegia,0.0
1288,Dialister invisus,0.0
1289,Dialister,0.0
1290,Devosia,0.0
1291,Desulfovibrionales,0.0
1292,Desulfovibrionaceae,0.0
1293,Desulfovibrio piger,0.0
1294,Streptococcus salivarius,0.0
1295,Desulfovibrio,0.0
1296,Streptococcus sanguinis,0.0
1297,Deltaproteobacteria,0.0
1298,Delftia,0.0
1299,Deinococcus-Thermus,0.0
1300,Streptococcus sp. 11aTha1,0.0
1301,Defluviitalea,0.0
1302,Eubacterium sp.,0.0
1303,Eubacterium ventriosum,0.0
1304,Exobasidiomycetes,0.0
1305,Haemophilus parainfluenzae,0.0
1306,Holdemanella,0.0
1307,Sphingomonadales,0.0
1308,Sphingomonas,0.0
1309,Helicobacteraceae,0.0
1310,Helicobacter canadensis,0.0
1311,Helicobacter,0.0
1312,Sphingomonas paucimobilis,0.0
1313,Hanseniaspora,0.0
1314,Hallella,0.0
1315,Haemophilus influenzae,0.0
1316,Faecalibacterium,0.0
1317,Haemophilus,0.0
1318,Gymnopilus,0.0
1319,Spirochaetaceae,0.0
1320,Granulicatella,0.0
1321,Gordonibacter pamelaeae,0.0
1322,Gordonibacter,0.0
1323,Spirochaetales,0.0
1324,Spirochaetes,0.0
1325,Geobacillus,0.0
1326,Holdemanella biformis,0.0
1327,Holdemania,0.0
1328,Holdemania filiformis,0.0
1329,Holdemania massiliensis,0.0
1330,Lachnoanaerobaculum sp. OBRC5-5,0.0
1331,Lachnoanaerobaculum,0.0
1332,Klebsiella,0.0
1333,Sordariomycetes,0.0
1334,Sphingobacteriaceae,0.0
1335,Kaistia,0.0
1336,Johnsonella ignava,0.0
1337,Johnsonella,0.0
1338,Janthinobacterium,0.0
1339,Sphingobacteriales,0.0
1340,Intestinimonas massiliensis,0.0
1341,Intestinimonas butyriciproducens,0.0
1342,Intestinimonas,0.0
1343,Intestinibacter bartlettii,0.0
1344,Intestinibacter,0.0
1345,Sphingobacterium,0.0
1346,Hymenochaete,0.0
1347,Hungatella xylanolytica,0.0
1348,Sphingomonadaceae,0.0
1349,Gemmiger,0.0
1350,Gemella sanguinis,0.0
1351,Gemella morbillorum,0.0
1352,Streptococcus anginosus,0.0
1353,Flavonifractor,0.0
1354,Flavobacterium,0.0
1355,Flavobacteriia,0.0
1356,Streptococcus cristatus,0.0
1357,Streptococcus gallolyticus subsp. gallolyticus,0.0
1358,Firmicutes bacterium ASF500,0.0
1359,Firmicutes,0.0
1360,Finegoldia,0.0
1361,Filobasidium uniguttulatum,0.0
1362,Filobasidium,0.0
1363,Filobasidiales,0.0
1364,Filobasidiaceae,0.0
1365,Ferrimonas,0.0
1366,Ferrimonadaceae,0.0
1367,Faecalitalea cylindroides,0.0
1368,Faecalicoccus,0.0
1369,Faecalicatena fissicatena,0.0
1370,Faecalibacterium sp.,0.0
1371,Faecalibacterium prausnitzii,0.0
1372,Flavonifractor plautii,0.0
1373,Streptococcus,0.0
1374,Gemella,0.0
1375,Streptococcaceae,0.0
1376,Gardnerella vaginalis,0.0
1377,Gammaproteobacteria,0.0
1378,Gallionellaceae,0.0
1379,Sporobacter,0.0
1380,Staphylococcaceae,0.0
1381,Staphylococcus,0.0
1382,Staphylococcus aureus,0.0
1383,Staphylococcus auricularis,0.0
1384,Fusobacterium nucleatum,0.0
1385,Stenotrophomonas,0.0
1386,Stenotrophomonas sp.,0.0
1387,Fusobacterium,0.0
1388,Fusobacteriia,0.0
1389,Fusobacteriales,0.0
1390,Fusobacteriaceae,0.0
1391,Fusobacteria,0.0
1392,Fusicatenibacter,0.0
1393,Stomatobaculum,0.0
1394,Stomatobaculum longum,0.0
1395,Abiotrophia,0.0
