,0,1
749,Candidatus Azobacteroides pseudotrichonymphae,0.4379186
750,Buchnera aphidicola,0.43692768
751,Chlamydia,0.40549433
752,Intestinibacter,0.399087
753,Sneathia sanguinegens,0.3891583
754,Coprococcus eutactus,0.38893503
755,Holdemanella biformis,0.38240844
756,Pseudoalteromonas,0.37485588
757,Peptoclostridium,0.37327218
758,Acholeplasma,0.3706857
759,Nitrosomonadales,0.36801243
760,Shigella,0.36626256
761,Actinomyces graevenitzii,0.35333574
762,Methanobacteriaceae,0.33667415
763,Corynebacterium matruchotii,0.3329175
764,Gardnerella vaginalis,0.3223307
765,Hydrogenophaga,0.3067901
766,Anaerococcus tetradius,0.3061403
767,Pseudomonas luteola,0.3038032
768,Sporobacter,0.30159676
769,Porphyromonas pasteri,0.29392487
770,Scardovia,0.2869571
771,Phocaeicola massiliensis,0.28631067
772,Phocaeicola dorei,0.28103864
773,Flavobacteriaceae bacterium 3519-10,0.23965156
774,[Clostridium] leptum,0.22870791
775,Prevotella sp.,0.22234762
776,Paenarthrobacter,0.21255827
777,Romboutsia,0.21166307
778,Hallella,0.18588835
779,Lactobacillus sakei,0.1697272
780,Veillonella dispar,0.16835505
781,Sphingobium yanoikuyae,0.16435891
782,Victivallis vadensis,0.15769958
783,Pseudobutyrivibrio,0.112015426
784,Sediminibacterium,0.099520266
785,Streptococcus oralis,0.09749293
786,Robinsoniella,0.08940709
787,Roseburia faecis,0.084477246
788,Butyrivibrio,0.0796541
789,Weissella,0.07682699
790,Stomatobaculum,0.073751986
791,Brevibacterium,0.068808675
792,Marvinbryantia,0.06776959
793,Clostridium clostridioforme,0.046044767
794,Methylobacteriaceae,0.02862084
795,Comamonadaceae,0.027926207
796,Rothia mucilaginosa,0.024860859
797,Streptococcus parasanguinis,0.024174452
798,Streptococcus mitis,0.01687944
799,Chlamydia pneumoniae,0.016763031
800,Allisonella,0.009212792
801,Pyramidobacter,0.005087614
802,Campylobacter rectus,0.0
803,Turicibacter,0.0
804,Acinetobacter schindleri,0.0
805,Campylobacter showae,0.0
806,Phocaeicola vulgatus,0.0
807,Treponema socranskii,0.0
808,Campylobacter ureolyticus,0.0
809,Campylobacter sp. oral taxon 044,0.0
810,Campylobacteraceae,0.0
811,Trichococcus,0.0
812,Campylobacterales,0.0
813,Acinetobacter lwoffii,0.0
814,Robinsoniella peoriensis,0.0
815,Treponema lecithinolyticum,0.0
816,Treponema denticola,0.0
817,Campylobacter gracilis,0.0
818,Acremonium chrysogenum,0.0
819,Campylobacter curvus,0.0
820,Butyricicoccus,0.0
821,Phocaeicola plebeius,0.0
822,Burkholderiales,0.0
823,Buttiauxella,0.0
824,Treponema sp. oral taxon 250,0.0
825,Brachyspiraceae,0.0
826,Bulleidia,0.0
827,Bradyrhizobiaceae,0.0
828,Actinobacillus,0.0
829,Acremonium,0.0
830,Campylobacter concisus,0.0
831,Butyricimonas,0.0
832,Buchnera,0.0
833,Brevundimonas,0.0
834,Acinetobacter sp.,0.0
835,Actinobacteria,0.0
836,Calditrichaceae,0.0
837,Burkholderiaceae,0.0
838,Campylobacter,0.0
839,Rhizobium,0.0
840,Candidatus Tremblaya,0.0
841,Acinetobacter johnsonii,0.0
842,Acidaminococcaceae,0.0
843,Chaetomiaceae,0.0
844,Proteobacteria,0.0
845,Cetobacterium somerae,0.0
846,Cetobacterium,0.0
847,Thermodesulfobiaceae,0.0
848,Centipeda periodontii,0.0
849,Peptococcaceae,0.0
850,Peptococcus,0.0
851,Peptoniphilaceae,0.0
852,Rhizobiaceae,0.0
853,Caulobacterales,0.0
854,Caulobacteraceae,0.0
855,Caulobacter,0.0
856,Thielaviopsis,0.0
857,Peptoniphilus,0.0
858,Chaetomium globosum,0.0
859,Chitinophagaceae,0.0
860,Peptacetobacter hiranonis,0.0
861,Chryseobacterium,0.0
862,Pasteurellaceae,0.0
863,Citrobacter farmeri,0.0
864,Citrobacter,0.0
865,Pasteurellales,0.0
866,Providencia,0.0
867,Acetanaerobacterium,0.0
868,Pedobacter,0.0
869,Roseburia,0.0
870,Christensenellaceae,0.0
871,Christensenella,0.0
872,Proteus,0.0
873,Thermoanaerobacterales Family IV. Incertae Sedis,0.0
874,Psychrobacter,0.0
875,Acholeplasmataceae,0.0
876,Catonella,0.0
877,Catenibacterium,0.0
878,Candidatus Blochmannia,0.0
879,Thielaviopsis punctulata,0.0
880,Propionibacteriaceae,0.0
881,Peptostreptococcus stomatis,0.0
882,Phaeobacter,0.0
883,Phascolarctobacterium,0.0
884,Candidatus Regiella insecticola,0.0
885,Candidatus Regiella,0.0
886,Candidatus Portiera aleyrodidarum,0.0
887,Candidatus Portiera,0.0
888,Treponema,0.0
889,Acidovorax,0.0
890,Candidatus Midichloriaceae,0.0
891,Acinetobacter,0.0
892,Candidatus Koribacter,0.0
893,Acinetobacter baumannii,0.0
894,Phascolarctobacterium succinatutens,0.0
895,Propionibacteriales,0.0
896,Bombiscardovia,0.0
897,Propionibacterium,0.0
898,Cardiobacteriaceae,0.0
899,Peptostreptococcaceae,0.0
900,Carnobacterium,0.0
901,Acidaminococcus,0.0
902,Carnobacteriaceae,0.0
903,Cardiobacterium,0.0
904,Cardiobacteriales,0.0
905,Capnocytophaga sputigena,0.0
906,Acidobacteria,0.0
907,Peptostreptococcus,0.0
908,Rhizobiales,0.0
909,Peptostreptococcus anaerobius,0.0
910,Thiotrichales,0.0
911,Tissierellaceae,0.0
912,Pseudomonas stutzeri,0.0
913,Rikenellaceae,0.0
914,Prevotella nanceiensis,0.0
915,candidate division SR1,0.0
916,Anoxybacillus,0.0
917,Aspergillus versicolor,0.0
918,Aspergillus sydowii,0.0
919,Prevotella sp. oral taxon 300,0.0
920,Aspergillus rambellii,0.0
921,Aspergillus ochraceoroseus,0.0
922,Aspergillus flavus,0.0
923,Akkermansia,0.0
924,Porphyromonas uenonis,0.0
925,Arthrobotrys oligospora,0.0
926,Prevotella,0.0
927,Rhodococcus,0.0
928,Prevotella buccae,0.0
929,Prevotella buccalis,0.0
930,Aphanothecaceae,0.0
931,Wautersiella,0.0
932,Asteroleplasma,0.0
933,Atopobium,0.0
934,Atopobium minutum,0.0
935,Bacilli,0.0
936,Porphyromonas,0.0
937,Victivallaceae,0.0
938,Prevotella sp. oral taxon 304,0.0
939,Victivallales,0.0
940,Porphyromonas asaccharolytica,0.0
941,Bacillus,0.0
942,Bacillales,0.0
943,Aggregatibacter segnis,0.0
944,Aggregatibacter aphrophilus,0.0
945,Bacillaceae,0.0
946,Azospira,0.0
947,Azohydromonas,0.0
948,Victivallis,0.0
949,Porphyromonas endodontalis,0.0
950,Anoxybacillus kestanbolensis,0.0
951,Prevotella copri,0.0
952,Pirellulaceae,0.0
953,Akkermansia muciniphila,0.0
954,Rhodobacteraceae,0.0
955,Anaerococcus,0.0
956,Anaerobutyricum hallii,0.0
957,Prevotella oris,0.0
958,Prevotella nigrescens,0.0
959,Alistipes putredinis,0.0
960,Alteromonadales,0.0
961,Alteromonadaceae,0.0
962,Alphaproteobacteria,0.0
963,Alloscardovia omnicolens,0.0
964,Alloprevotella tannerae,0.0
965,Alloprevotella,0.0
966,Xanthomonadaceae,0.0
967,Allobaculum,0.0
968,Xanthomonadales,0.0
969,Anaerofustis,0.0
970,Alistipes,0.0
971,Anaeroglobus,0.0
972,Anaerostipes,0.0
973,Rhodobacterales,0.0
974,Anaerovorax,0.0
975,Alcaligenaceae,0.0
976,Prevotella denticola,0.0
977,Anaerotruncus,0.0
978,Pseudeurotiaceae,0.0
979,Prevotella intermedia,0.0
980,Anaerolineae,0.0
981,Anaerorhabdus,0.0
982,Anaeroplasmatales,0.0
983,Anaeroplasmataceae,0.0
984,Anaeroplasma,0.0
985,Prevotella melaninogenica,0.0
986,[Clostridium] symbiosum,0.0
987,Bacteroidaceae,0.0
988,Bacteroidales,0.0
989,Bacteroides,0.0
990,Porphyromonadaceae,0.0
991,Bifidobacterium scardovii,0.0
992,Veillonella parvula,0.0
993,[Ruminococcus] gnavus,0.0
994,Actinomyces viscosus,0.0
995,Bifidobacterium longum subsp. longum,0.0
996,Actinomycetaceae,0.0
997,Bifidobacterium dentium,0.0
998,Rikenella,0.0
999,Bifidobacterium breve,0.0
1000,[Eubacterium] yurii,0.0
1001,Bifidobacterium animalis,0.0
1002,Adlercreutzia,0.0
1003,Veillonella rogosae,0.0
1004,Aerococcaceae,0.0
1005,Bifidobacterium adolescentis,0.0
1006,Bifidobacterium sp.,0.0
1007,Prevotellaceae,0.0
1008,Bifidobacterium thermacidophilum,0.0
1009,Actinomyces,0.0
1010,Blumeria graminis,0.0
1011,[Ruminococcus] torques,0.0
1012,Piscirickettsiaceae,0.0
1013,Pisolithaceae,0.0
1014,Pisolithus,0.0
1015,Blautia producta,0.0
1016,Blautia obeum,0.0
1017,Bilophila,0.0
1018,Veillonella,0.0
1019,Blautia coccoides,0.0
1020,Blautia,0.0
1021,Actinomyces radicidentis,0.0
1022,Planctomyces,0.0
1023,Bilophila wadsworthia,0.0
1024,Bifidobacterium,0.0
1025,Bifidobacteriales,0.0
1026,Bifidobacteriaceae,0.0
1027,Rhodotorula,0.0
1028,Verrucomicrobiae,0.0
1029,Bacteroides sp.,0.0
1030,Rhodotorula sp. JG-1b,0.0
1031,Verrucomicrobiales,0.0
1032,Rhodotorula graminis,0.0
1033,Bacteroides intestinalis,0.0
1034,Pontibacter,0.0
1035,Verrucomicrobiaceae,0.0
1036,Bacteroides fragilis,0.0
1037,Bacteroides finegoldii,0.0
1038,Bacteroides eggerthii,0.0
1039,Vibrionaceae,0.0
1040,Vibrionales,0.0
1041,Bacteroides caccae,0.0
1042,Aggregatibacter,0.0
1043,Bacteroides uniformis,0.0
1044,Betaproteobacteria,0.0
1045,Pneumocystidomycetes,0.0
1046,Plesiomonas,0.0
1047,Aerococcus,0.0
1048,Plesiomonas shigelloides,0.0
1049,Aeromonadaceae,0.0
1050,Aeromonadales,0.0
1051,Basidiomycota,0.0
1052,Rickettsiales,0.0
1053,Rhodanobacter,0.0
1054,Aeromonas,0.0
1055,[Eubacterium] rectale,0.0
1056,Parvimonas micra,0.0
1057,Bacteroidia,0.0
1058,Bacteroidetes,0.0
1059,Veillonellaceae,0.0
1060,Pneumocystis murina,0.0
1061,Oscillospira,0.0
1062,Parvimonas,0.0
1063,Mogibacterium,0.0
1064,Holdemania,0.0
1065,Spirochaetales,0.0
1066,Salmonella,0.0
1067,Spirochaetes,0.0
1068,Helicobacter,0.0
1069,Mogibacterium timidum,0.0
1070,Hanseniaspora valbyensis,0.0
1071,Spirochaetia,0.0
1072,Halomonas,0.0
1073,Halomonadaceae,0.0
1074,Mollicutes,0.0
1075,Haemophilus parainfluenzae,0.0
1076,Haemophilus influenzae,0.0
1077,Haemophilus,0.0
1078,Spiroplasmataceae,0.0
1079,Grosmannia clavigera,0.0
1080,Granulicatella elegans,0.0
1081,Spirochaetaceae,0.0
1082,Sphingomonas,0.0
1083,Granulicatella,0.0
1084,Sphingomonadales,0.0
1085,Pseudomonadaceae,0.0
1086,Sphingobacteriaceae,0.0
1087,Micrococcus luteus,0.0
1088,Janthinobacterium,0.0
1089,Sphingobacteriales,0.0
1090,Saprospirales,0.0
1091,Intestinimonas,0.0
1092,Mitsuokella,0.0
1093,Mobiluncus,0.0
1094,Hyphomicrobiaceae,0.0
1095,Sphingobacteriia,0.0
1096,Sphingobacterium,0.0
1097,Sphingobium,0.0
1098,Salmonella enterica,0.0
1099,Hungatella,0.0
1100,Howardella,0.0
1101,Sphingomonadaceae,0.0
1102,Granulicatella adiacens,0.0
1103,Moniliophthora,0.0
1104,Kingella,0.0
1105,Fusobacterium nucleatum subsp. polymorphum,0.0
1106,Fusobacterium nucleatum subsp. animalis,0.0
1107,Fusobacterium nucleatum,0.0
1108,Fusobacterium necrophorum,0.0
1109,Fusobacterium naviforme,0.0
1110,Morganella,0.0
1111,Fusobacterium gonidiaformans,0.0
1112,Fusobacterium,0.0
1113,Fusobacteriia,0.0
1114,Fusobacteriales,0.0
1115,Fusobacteriaceae,0.0
1116,Fusobacteria,0.0
1117,Morganella morganii,0.0
1118,Fusicatenibacter,0.0
1119,Moryella,0.0
1120,Saccharomycetes,0.0
1121,Muribaculaceae,0.0
1122,Fretibacterium fastidiosum,0.0
1123,Fusobacterium nucleatum subsp. nucleatum,0.0
1124,Fusobacterium nucleatum subsp. vincentii,0.0
1125,Moniliophthora perniciosa,0.0
1126,Fusobacterium perfoetens,0.0
1127,Geobacteraceae,0.0
1128,Geobacter,0.0
1129,Geobacillus,0.0
1130,Gemmiger formicilis,0.0
1131,Moraxella,0.0
1132,Staphylococcaceae,0.0
1133,Gemella sanguinis,0.0
1134,Gemella morbillorum,0.0
1135,Moraxellaceae,0.0
1136,Gemella,0.0
1137,Gardnerella,0.0
1138,Gammaproteobacteria,0.0
1139,Staphylococcus,0.0
1140,Fusobacterium varium,0.0
1141,Fusobacterium sp. oral taxon 203,0.0
1142,Pseudomonadales,0.0
1143,Fusobacterium periodonticum,0.0
1144,Kalmanozyma brasiliensis,0.0
1145,Solobacterium moorei,0.0
1146,Cloacibacillus,0.0
1147,Leptotrichiaceae,0.0
1148,Selenomonas sputigena,0.0
1149,Metarhizium acridum,0.0
1150,Leptotrichia hofstadii,0.0
1151,Leptotrichia buccalis,0.0
1152,Leptotrichia,0.0
1153,Leptothrix,0.0
1154,Serratia,0.0
1155,Metarhizium rileyi,0.0
1156,Lentisphaeria,0.0
1157,Lentisphaerae,0.0
1158,Serratia marcescens,0.0
1159,Lautropia,0.0
1160,Lancefieldella rimae,0.0
1161,Lancefieldella parvula,0.0
1162,Shewanella,0.0
1163,Methanobacteriales,0.0
1164,Methanobrevibacter,0.0
1165,Megasphaera,0.0
1166,Schlegelella aquatica,0.0
1167,Lactobacillus sp.,0.0
1168,Leuconostoc,0.0
1169,Marasmiaceae,0.0
1170,Malasseziomycetes,0.0
1171,Malasseziaceae,0.0
1172,Pseudogymnoascus sp. VKM F-4520 (FW-2644),0.0
1173,Malassezia globosa,0.0
1174,Malassezia,0.0
1175,Macrophomina phaseolina,0.0
1176,Megamonas,0.0
1177,Schwartzia,0.0
1178,Selenomonas,0.0
1179,Selenomonas noxia,0.0
1180,Listeria monocytogenes,0.0
1181,Lipomycetaceae,0.0
1182,Lipomyces starkeyi,0.0
1183,Megamonas hypermegale,0.0
1184,Limnohabitans,0.0
1185,Leuconostocaceae,0.0
1186,Lactococcus,0.0
1187,Lactobacillus sanfranciscensis,0.0
1188,Klebsiella,0.0
1189,Lachnospira pectinoschiza,0.0
1190,Lachnospira eligens,0.0
1191,Lachnospira,0.0
1192,Lachnoclostridium,0.0
1193,Lachnobacterium bovis,0.0
1194,Lachnoanaerobaculum umeaense,0.0
1195,Microbacterium,0.0
1196,Saprospiria,0.0
1197,Lachnoanaerobaculum orale,0.0
1198,Lachnoanaerobaculum,0.0
1199,Kwoniella mangrovensis,0.0
1200,Kwoniella heveanensis,0.0
1201,Kocuria,0.0
1202,Micrococcaceae,0.0
1203,Micrococcus,0.0
1204,Klebsiella pneumoniae,0.0
1205,Klebsiella oxytoca,0.0
1206,Solobacterium,0.0
1207,Lachnospira multipara,0.0
1208,Lachnospiraceae,0.0
1209,Lactobacillus salivarius,0.0
1210,Solanum melongena,0.0
1211,Lactobacillus ruminis,0.0
1212,Lactobacillus reuteri,0.0
1213,Lactobacillus mucosae,0.0
1214,Lactobacillus johnsonii,0.0
1215,Lactobacillus iners,0.0
1216,Shewanellaceae,0.0
1217,Methylobacterium,0.0
1218,Lactobacillus brevis,0.0
1219,Lactobacillus,0.0
1220,Lactobacillales,0.0
1221,Lactobacillaceae,0.0
1222,Schaalia odontolytica,0.0
1223,Skermanella,0.0
1224,Slackia,0.0
1225,Methylophaga,0.0
1226,Slackia exigua,0.0
1227,Schaalia cardiffensis,0.0
1228,Fretibacterium,0.0
1229,Saccharomyces cerevisiae,0.0
1230,Pseudomonas,0.0
1231,Sulfurimonas,0.0
1232,Deferribacteraceae,0.0
1233,Debaryomyces fabryi,0.0
1234,Rubrobacteraceae,0.0
1235,Cyanobacteria,0.0
1236,Rubrobacter,0.0
1237,Oribacterium,0.0
1238,Cronobacter,0.0
1239,Oribacterium parvum,0.0
1240,Corynebacterium durum,0.0
1241,Corynebacterium,0.0
1242,Corynebacteriaceae,0.0
1243,Oscillibacter,0.0
1244,Rothia aeria,0.0
1245,Coriobacteriia,0.0
1246,Coriobacteriales,0.0
1247,Synergistaceae,0.0
1248,Coriobacteriaceae,0.0
1249,Sutterella,0.0
1250,Ophiostoma piceae,0.0
1251,Coprococcus,0.0
1252,Dehalobacterium,0.0
1253,Desulfovibrionaceae,0.0
1254,Desulfovibrio vietnamensis,0.0
1255,Desulfovibrio longreachensis,0.0
1256,Desulfovibrio,0.0
1257,Desulfococcus,0.0
1258,Olsenella,0.0
1259,Succinivibrio,0.0
1260,Desulfobacterales,0.0
1261,Olsenella profusa,0.0
1262,Deltaproteobacteria,0.0
1263,Delftia,0.0
1264,Deinococcus-Thermus,0.0
1265,Rubrobacterales,0.0
1266,Succinivibrionaceae,0.0
1267,Deinococci,0.0
1268,Deinococcales,0.0
1269,Olsenella uli,0.0
1270,Synergistales,0.0
1271,Massilia,0.0
1272,Staphylococcus sciuri,0.0
1273,Tannerella,0.0
1274,Clostridium hylemonae,0.0
1275,Tannerella forsythia,0.0
1276,Pseudobutyrivibrio ruminis,0.0
1277,Parabacteroides gordonii,0.0
1278,Tenericutes,0.0
1279,Paracoccus,0.0
1280,Paraprevotella,0.0
1281,Clostridium,0.0
1282,Clostridioides difficile,0.0
1283,Clostridiales bacterium,0.0
1284,Roseburia intestinalis,0.0
1285,Tepidimonas,0.0
1286,Clostridiales,0.0
1287,Clostridiaceae,0.0
1288,Parastagonospora nodorum,0.0
1289,Clostridia,0.0
1290,Parasutterella,0.0
1291,Parabacteroides distasonis,0.0
1292,Clostridium perfringens,0.0
1293,Rahnella,0.0
1294,Talaromyces islandicus,0.0
1295,Rothia,0.0
1296,Coprobacillus,0.0
1297,Synergistes,0.0
1298,Congregibacter,0.0
1299,Synergistetes,0.0
1300,Comamonas,0.0
1301,Synergistia,0.0
1302,Oxalobacter,0.0
1303,Collinsella aerofaciens,0.0
1304,Collinsella,0.0
1305,Colletotrichum higginsianum,0.0
1306,Oxalobacteraceae,0.0
1307,Paenibacillaceae,0.0
1308,Paenibacillus,0.0
1309,Paeniclostridium,0.0
1310,Pantoea,0.0
1311,Parabacteroides,0.0
1312,Desulfovibrionales,0.0
1313,Devosia,0.0
1314,Dialister,0.0
1315,Streptococcaceae,0.0
1316,Streptococcus,0.0
1317,Faecalibacterium prausnitzii,0.0
1318,Faecalibacterium,0.0
1319,Streptococcus alactolyticus,0.0
1320,Neisseriales,0.0
1321,Exophiala mesophila,0.0
1322,Eubacterium ventriosum,0.0
1323,Ruminococcus callidus,0.0
1324,Nesterenkonia,0.0
1325,Streptococcus lutetiensis,0.0
1326,Eubacterium hallii CAG:12,0.0
1327,Neurospora crassa,0.0
1328,Eubacterium,0.0
1329,Eubacteriaceae,0.0
1330,Nevskia,0.0
1331,Escherichia,0.0
1332,Erythrobacteraceae,0.0
1333,Neisseriaceae,0.0
1334,Neisseria oralis,0.0
1335,Dialister invisus,0.0
1336,Fastidiosipila,0.0
1337,Pseudogymnoascus sp. VKM F-4518 (FW-2643),0.0
1338,Myxococcales,0.0
1339,Flavobacterium,0.0
1340,Flavobacteriia,0.0
1341,Flavobacteriales,0.0
1342,Flavobacteriaceae,0.0
1343,SR1 bacterium oral taxon 874,0.0
1344,Negativibacillus,0.0
1345,Neisseria,0.0
1346,Firmicutes,0.0
1347,Stenotrophomonas,0.0
1348,Stenotrophomonas acidaminiphila,0.0
1349,Sterigmatomyces elviae,0.0
1350,Filifactor alocis,0.0
1351,Filifactor,0.0
1352,Punctularia strigosozonata,0.0
1353,Ruminococcus flavefaciens,0.0
1354,Erysiphe necator,0.0
1355,Erysiphaceae,0.0
1356,Pseudoflavonifractor capillosus,0.0
1357,Ruminococcus bromii,0.0
1358,Odoribacter,0.0
1359,Streptococcus sp. oral taxon 058,0.0
1360,Enhydrobacter,0.0
1361,Eikenella,0.0
1362,Subdoligranulum,0.0
1363,Odoribacteraceae,0.0
1364,Eggerthella lenta,0.0
1365,Eggerthella,0.0
1366,Rubrobacteria,0.0
1367,Dorea longicatena,0.0
1368,Dorea formicigenerans,0.0
1369,Dorea,0.0
1370,Succiniclasticum,0.0
1371,Dietzia,0.0
1372,Diaporthe ampelina,0.0
1373,Diaphorobacter,0.0
1374,Dialister pneumosintes,0.0
1375,Ochrobactrum,0.0
1376,Enterobacter,0.0
1377,Enterobacterales,0.0
1378,Enterococcus saccharolyticus,0.0
1379,Erysipelotrichaceae,0.0
1380,Pseudoflavonifractor,0.0
1381,Erwinia,0.0
1382,Epsilonproteobacteria,0.0
1383,Ruminococcus albus,0.0
1384,Ruminococcus,0.0
1385,Nosema apis,0.0
1386,Ruminococcaceae,0.0
1387,Oceanospirillales,0.0
1388,Enterococcus faecalis,0.0
1389,Enterococcus,0.0
1390,Enterococcaceae,0.0
1391,Streptococcus salivarius,0.0
1392,Streptococcus sanguinis,0.0
1393,Ruminiclostridium,0.0
1394,Enterobacteriaceae,0.0
1395,Streptococcus anginosus,0.0
